instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,week
3156,2011-05-16,2,0,5,9,0,1,1,1,0.6,0.5909,0.69,0.194,38,156,194,20
3157,2011-05-16,2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,37,75,112,20
3158,2011-05-16,2,0,5,11,0,1,1,1,0.64,0.6212,0.57,0.0,56,129,185,20
3159,2011-05-16,2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,72,137,209,20
3160,2011-05-16,2,0,5,13,0,1,1,1,0.68,0.6364,0.51,0.0,61,153,214,20
3161,2011-05-16,2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0.0,76,117,193,20
3162,2011-05-16,2,0,5,15,0,1,1,1,0.72,0.6667,0.51,0.0,55,110,165,20
3163,2011-05-16,2,0,5,16,0,1,1,3,0.6,0.5758,0.78,0.2537,45,181,226,20
3164,2011-05-16,2,0,5,17,0,1,1,1,0.58,0.5455,0.88,0.2239,47,227,274,20
3165,2011-05-16,2,0,5,18,0,1,1,3,0.58,0.5455,0.83,0.194,55,398,453,20
3166,2011-05-16,2,0,5,19,0,1,1,1,0.58,0.5455,0.83,0.2537,36,272,308,20
3167,2011-05-16,2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0.0,31,167,198,20
3168,2011-05-16,2,0,5,21,0,1,1,1,0.58,0.5455,0.83,0.0,28,149,177,20
3169,2011-05-16,2,0,5,22,0,1,1,1,0.56,0.5303,0.88,0.0896,22,105,127,20
3170,2011-05-16,2,0,5,23,0,1,1,1,0.56,0.5303,0.88,0.0896,18,39,57,20
3171,2011-05-17,2,0,5,0,0,2,1,2,0.56,0.5303,0.88,0.0,13,18,31,20
3172,2011-05-17,2,0,5,1,0,2,1,3,0.56,0.5303,0.88,0.0,7,6,13,20
3173,2011-05-17,2,0,5,2,0,2,1,3,0.56,0.5303,0.88,0.0,4,4,8,20
3174,2011-05-17,2,0,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537,1,3,4,20
3175,2011-05-17,2,0,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,2,2,4,20
3176,2011-05-17,2,0,5,5,0,2,1,3,0.52,0.5,0.94,0.2537,0,22,22,20
3177,2011-05-17,2,0,5,6,0,2,1,3,0.52,0.5,0.94,0.2537,0,49,49,20
3178,2011-05-17,2,0,5,7,0,2,1,2,0.52,0.5,0.94,0.2537,13,138,151,20
3179,2011-05-17,2,0,5,8,0,2,1,2,0.52,0.5,0.94,0.2985,22,325,347,20
3180,2011-05-17,2,0,5,9,0,2,1,2,0.54,0.5152,0.88,0.2537,17,190,207,20
3181,2011-05-17,2,0,5,10,0,2,1,3,0.54,0.5152,0.88,0.2537,31,73,104,20
3182,2011-05-17,2,0,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,26,104,130,20
3183,2011-05-17,2,0,5,12,0,2,1,3,0.56,0.5303,0.83,0.4179,38,115,153,20
3184,2011-05-17,2,0,5,13,0,2,1,2,0.56,0.5303,0.88,0.3284,31,141,172,20
3185,2011-05-17,2,0,5,14,0,2,1,1,0.62,0.5909,0.73,0.4627,61,123,184,20
3186,2011-05-17,2,0,5,15,0,2,1,1,0.62,0.6061,0.69,0.4478,79,131,210,20
3187,2011-05-17,2,0,5,16,0,2,1,1,0.62,0.6061,0.61,0.3284,73,217,290,20
3188,2011-05-17,2,0,5,17,0,2,1,1,0.62,0.6061,0.65,0.4179,83,521,604,20
3189,2011-05-17,2,0,5,18,0,2,1,1,0.6,0.5909,0.69,0.2985,54,426,480,20
3190,2011-05-17,2,0,5,19,0,2,1,1,0.6,0.5909,0.69,0.2537,51,298,349,20
3191,2011-05-17,2,0,5,20,0,2,1,1,0.58,0.5455,0.83,0.4179,30,253,283,20
3192,2011-05-17,2,0,5,21,0,2,1,1,0.54,0.5152,0.88,0.2537,23,151,174,20
3193,2011-05-17,2,0,5,22,0,2,1,2,0.54,0.5152,0.88,0.2836,12,86,98,20
3194,2011-05-17,2,0,5,23,0,2,1,2,0.54,0.5152,0.88,0.2537,7,49,56,20
3195,2011-05-18,2,0,5,0,0,3,1,2,0.54,0.5152,0.88,0.2239,8,15,23,20
3196,2011-05-18,2,0,5,1,0,3,1,2,0.54,0.5152,0.88,0.2537,3,9,12,20
3197,2011-05-18,2,0,5,2,0,3,1,3,0.52,0.5,0.94,0.2239,1,5,6,20
3198,2011-05-18,2,0,5,3,0,3,1,3,0.52,0.5,0.94,0.2985,6,3,9,20
3199,2011-05-18,2,0,5,4,0,3,1,3,0.52,0.5,0.94,0.2985,1,2,3,20
3200,2011-05-18,2,0,5,5,0,3,1,1,0.52,0.5,1.0,0.2239,0,9,9,20
3201,2011-05-18,2,0,5,6,0,3,1,1,0.52,0.5,1.0,0.1343,2,99,101,20
3202,2011-05-18,2,0,5,7,0,3,1,1,0.54,0.5152,0.88,0.194,14,260,274,20
3203,2011-05-18,2,0,5,8,0,3,1,1,0.56,0.5303,0.88,0.2836,25,428,453,20
3204,2011-05-18,2,0,5,9,0,3,1,3,0.56,0.5303,0.83,0.2537,26,176,202,20
3205,2011-05-18,2,0,5,10,0,3,1,3,0.54,0.5152,0.88,0.2836,33,73,106,20
3206,2011-05-18,2,0,5,11,0,3,1,2,0.54,0.5152,0.94,0.0896,6,17,23,20
3207,2011-05-18,2,0,5,12,0,3,1,1,0.56,0.5303,0.94,0.2985,12,42,54,20
3208,2011-05-18,2,0,5,13,0,3,1,2,0.56,0.5303,0.83,0.3284,30,92,122,20
3209,2011-05-18,2,0,5,14,0,3,1,2,0.58,0.5455,0.78,0.2836,44,94,138,20
3210,2011-05-18,2,0,5,15,0,3,1,1,0.6,0.5758,0.78,0.2537,34,133,167,20
3211,2011-05-18,2,0,5,16,0,3,1,1,0.6,0.5909,0.73,0.194,53,241,294,20
3212,2011-05-18,2,0,5,17,0,3,1,1,0.6,0.5909,0.69,0.1343,78,487,565,20
3213,2011-05-18,2,0,5,18,0,3,1,1,0.6,0.5909,0.73,0.2239,58,431,489,20
3214,2011-05-18,2,0,5,19,0,3,1,3,0.56,0.5303,0.88,0.1343,43,288,331,20
3215,2011-05-18,2,0,5,20,0,3,1,3,0.56,0.5303,0.88,0.1343,24,189,213,20
3216,2011-05-18,2,0,5,21,0,3,1,1,0.52,0.5,0.88,0.0,11,74,85,20
3217,2011-05-18,2,0,5,22,0,3,1,1,0.52,0.5,0.83,0.0,14,103,117,20
3218,2011-05-18,2,0,5,23,0,3,1,1,0.52,0.5,0.94,0.0896,10,49,59,20
3219,2011-05-19,2,0,5,0,0,4,1,1,0.52,0.5,0.94,0.1045,6,23,29,20
3220,2011-05-19,2,0,5,1,0,4,1,1,0.5,0.4848,0.94,0.0,2,4,6,20
3221,2011-05-19,2,0,5,2,0,4,1,1,0.5,0.4848,0.94,0.0,3,12,15,20
3222,2011-05-19,2,0,5,3,0,4,1,1,0.48,0.4697,1.0,0.0,1,3,4,20
3223,2011-05-19,2,0,5,4,0,4,1,1,0.48,0.4697,0.94,0.0,2,3,5,20
3224,2011-05-19,2,0,5,5,0,4,1,1,0.48,0.4697,0.94,0.0,2,24,26,20
3225,2011-05-19,2,0,5,6,0,4,1,2,0.5,0.4848,0.94,0.0,17,86,103,20
3226,2011-05-19,2,0,5,7,0,4,1,2,0.5,0.4848,1.0,0.0,18,239,257,20
3227,2011-05-19,2,0,5,8,0,4,1,2,0.52,0.5,0.88,0.0,34,453,487,20
3228,2011-05-19,2,0,5,9,0,4,1,2,0.54,0.5152,0.88,0.0896,40,176,216,20
3229,2011-05-19,2,0,5,10,0,4,1,2,0.54,0.5152,0.83,0.0,35,95,130,20
3230,2011-05-19,2,0,5,11,0,4,1,3,0.54,0.5152,0.88,0.1642,53,111,164,20
3231,2011-05-19,2,0,5,12,0,4,1,2,0.58,0.5455,0.78,0.1045,38,130,168,20
3232,2011-05-19,2,0,5,13,0,4,1,3,0.58,0.5455,0.64,0.2537,44,139,183,20
3233,2011-05-19,2,0,5,14,0,4,1,3,0.54,0.5152,0.73,0.194,43,137,180,20
3234,2011-05-19,2,0,5,15,0,4,1,1,0.56,0.5303,0.78,0.1642,63,125,188,20
3235,2011-05-19,2,0,5,16,0,4,1,1,0.58,0.5455,0.64,0.194,55,247,302,20
3236,2011-05-19,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,60,487,547,20
3237,2011-05-19,2,0,5,18,0,4,1,1,0.6,0.6212,0.55,0.1642,59,454,513,20
3238,2011-05-19,2,0,5,19,0,4,1,1,0.58,0.5455,0.6,0.1343,65,345,410,20
3239,2011-05-19,2,0,5,20,0,4,1,1,0.54,0.5152,0.77,0.2836,46,236,282,20
3240,2011-05-19,2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,29,180,209,20
3241,2011-05-19,2,0,5,22,0,4,1,3,0.5,0.4848,0.82,0.2985,11,68,79,20
3242,2011-05-19,2,0,5,23,0,4,1,1,0.48,0.4697,0.94,0.0,9,63,72,20
3243,2011-05-20,2,0,5,0,0,5,1,1,0.46,0.4545,0.94,0.0896,15,33,48,20
3244,2011-05-20,2,0,5,1,0,5,1,1,0.46,0.4545,1.0,0.0,8,17,25,20
3245,2011-05-20,2,0,5,2,0,5,1,1,0.44,0.4394,1.0,0.0896,4,4,8,20
3246,2011-05-20,2,0,5,3,0,5,1,1,0.44,0.4394,1.0,0.0,1,4,5,20
3247,2011-05-20,2,0,5,4,0,5,1,1,0.44,0.4394,0.94,0.0896,1,4,5,20
3248,2011-05-20,2,0,5,5,0,5,1,1,0.44,0.4394,0.94,0.1045,0,28,28,20
3249,2011-05-20,2,0,5,6,0,5,1,1,0.46,0.4545,0.88,0.1045,15,102,117,20
3250,2011-05-20,2,0,5,7,0,5,1,1,0.5,0.4848,0.77,0.1642,30,289,319,20
3251,2011-05-20,2,0,5,8,0,5,1,1,0.54,0.5152,0.68,0.0,41,476,517,20
3252,2011-05-20,2,0,5,9,0,5,1,1,0.54,0.5152,0.68,0.2239,35,199,234,20
3253,2011-05-20,2,0,5,10,0,5,1,1,0.56,0.5303,0.64,0.194,44,104,148,20
3254,2011-05-20,2,0,5,11,0,5,1,2,0.58,0.5455,0.6,0.194,63,133,196,20
3255,2011-05-20,2,0,5,12,0,5,1,2,0.6,0.6212,0.56,0.2537,69,186,255,20
3256,2011-05-20,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,60,172,232,20
3257,2011-05-20,2,0,5,14,0,5,1,1,0.62,0.6212,0.53,0.2239,66,131,197,20
3258,2011-05-20,2,0,5,15,0,5,1,2,0.6,0.6212,0.56,0.194,74,168,242,20
3259,2011-05-20,2,0,5,16,0,5,1,2,0.6,0.6212,0.53,0.1642,61,269,330,20
3260,2011-05-20,2,0,5,17,0,5,1,1,0.62,0.6212,0.53,0.0,71,483,554,20
3261,2011-05-20,2,0,5,18,0,5,1,1,0.6,0.6212,0.56,0.1642,79,394,473,20
3262,2011-05-20,2,0,5,19,0,5,1,1,0.58,0.5455,0.64,0.0896,49,253,302,20
3263,2011-05-20,2,0,5,20,0,5,1,1,0.58,0.5455,0.64,0.1045,40,180,220,20
3264,2011-05-20,2,0,5,21,0,5,1,1,0.56,0.5303,0.64,0.1045,40,155,195,20
3265,2011-05-20,2,0,5,22,0,5,1,1,0.54,0.5152,0.73,0.0,28,124,152,20
3266,2011-05-20,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,15,100,115,20
3267,2011-05-21,2,0,5,0,0,6,0,1,0.52,0.5,0.77,0.1045,20,78,98,20
3268,2011-05-21,2,0,5,1,0,6,0,1,0.52,0.5,0.72,0.0,8,64,72,20
3269,2011-05-21,2,0,5,2,0,6,0,1,0.52,0.5,0.72,0.1045,5,35,40,20
3270,2011-05-21,2,0,5,3,0,6,0,1,0.48,0.4697,0.82,0.1045,7,12,19,20
3271,2011-05-21,2,0,5,4,0,6,0,1,0.46,0.4545,0.88,0.1343,1,6,7,20
3272,2011-05-21,2,0,5,5,0,6,0,1,0.46,0.4545,0.88,0.1045,1,4,5,20
3273,2011-05-21,2,0,5,6,0,6,0,1,0.5,0.4848,0.82,0.1343,6,22,28,20
3274,2011-05-21,2,0,5,7,0,6,0,1,0.54,0.5152,0.73,0.1343,10,33,43,20
3275,2011-05-21,2,0,5,8,0,6,0,1,0.56,0.5303,0.68,0.2836,29,97,126,20
3276,2011-05-21,2,0,5,9,0,6,0,1,0.6,0.6061,0.64,0.2239,60,165,225,20
3277,2011-05-21,2,0,5,10,0,6,0,1,0.62,0.6061,0.61,0.1045,122,201,323,20
3278,2011-05-21,2,0,5,11,0,6,0,1,0.64,0.6212,0.53,0.1343,173,245,418,20
3279,2011-05-21,2,0,5,12,0,6,0,1,0.66,0.6212,0.5,0.0,222,271,493,20
3280,2011-05-21,2,0,5,13,0,6,0,1,0.7,0.6364,0.45,0.0,191,271,462,20
3281,2011-05-21,2,0,5,14,0,6,0,1,0.72,0.6515,0.42,0.0,187,269,456,20
3282,2011-05-21,2,0,5,15,0,6,0,1,0.72,0.6515,0.45,0.2537,232,274,506,20
3283,2011-05-21,2,0,5,16,0,6,0,2,0.72,0.6515,0.39,0.2537,204,267,471,20
3284,2011-05-21,2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,191,253,444,20
3285,2011-05-21,2,0,5,18,0,6,0,2,0.7,0.6364,0.45,0.1642,191,253,444,20
3286,2011-05-21,2,0,5,19,0,6,0,1,0.68,0.6364,0.47,0.1642,117,184,301,20
3287,2011-05-21,2,0,5,20,0,6,0,1,0.62,0.6061,0.61,0.0,84,164,248,20
3288,2011-05-21,2,0,5,21,0,6,0,1,0.62,0.6061,0.61,0.1045,77,150,227,20
3289,2011-05-21,2,0,5,22,0,6,0,1,0.6,0.5909,0.69,0.1343,78,126,204,20
3290,2011-05-21,2,0,5,23,0,6,0,1,0.58,0.5455,0.78,0.0896,42,103,145,20
3291,2011-05-22,2,0,5,0,0,0,0,1,0.54,0.5152,0.88,0.1642,31,100,131,20
3292,2011-05-22,2,0,5,1,0,0,0,1,0.52,0.5,0.94,0.1343,17,81,98,20
3293,2011-05-22,2,0,5,2,0,0,0,1,0.52,0.5,0.94,0.1045,18,50,68,20
3294,2011-05-22,2,0,5,3,0,0,0,1,0.5,0.4848,1.0,0.1045,10,23,33,20
3295,2011-05-22,2,0,5,4,0,0,0,1,0.5,0.4848,1.0,0.0,3,9,12,20
3296,2011-05-22,2,0,5,5,0,0,0,1,0.5,0.4848,1.0,0.1045,1,5,6,20
3297,2011-05-22,2,0,5,6,0,0,0,1,0.52,0.5,0.94,0.1045,5,13,18,20
3298,2011-05-22,2,0,5,7,0,0,0,1,0.54,0.5152,0.88,0.1045,13,27,40,20
3299,2011-05-22,2,0,5,8,0,0,0,1,0.6,0.5909,0.73,0.0896,29,65,94,20
3300,2011-05-22,2,0,5,9,0,0,0,1,0.62,0.6061,0.69,0.1045,59,130,189,20
3301,2011-05-22,2,0,5,10,0,0,0,1,0.64,0.6061,0.65,0.1343,135,170,305,20
3302,2011-05-22,2,0,5,11,0,0,0,1,0.7,0.6515,0.54,0.194,164,209,373,20
3303,2011-05-22,2,0,5,12,0,0,0,2,0.72,0.6667,0.51,0.194,146,255,401,20
3304,2011-05-22,2,0,5,13,0,0,0,2,0.66,0.6212,0.54,0.2239,180,275,455,20
3305,2011-05-22,2,0,5,14,0,0,0,3,0.62,0.6061,0.69,0.194,125,191,316,20
3306,2011-05-22,2,0,5,15,0,0,0,2,0.66,0.6212,0.61,0.1642,110,221,331,20
3307,2011-05-22,2,0,5,16,0,0,0,1,0.68,0.6364,0.61,0.1343,72,201,273,20
3308,2011-05-22,2,0,5,17,0,0,0,1,0.7,0.6515,0.58,0.2537,93,213,306,20
3309,2011-05-22,2,0,5,18,0,0,0,1,0.66,0.6212,0.61,0.2239,120,238,358,20
3310,2011-05-22,2,0,5,19,0,0,0,1,0.66,0.6212,0.61,0.194,107,193,300,20
3311,2011-05-22,2,0,5,20,0,0,0,1,0.64,0.6061,0.65,0.1642,57,174,231,20
3312,2011-05-22,2,0,5,21,0,0,0,1,0.62,0.5909,0.73,0.194,27,109,136,20
3313,2011-05-22,2,0,5,22,0,0,0,1,0.6,0.5606,0.83,0.1343,35,86,121,20
3314,2011-05-22,2,0,5,23,0,0,0,2,0.58,0.5455,0.83,0.1343,19,46,65,20
3315,2011-05-23,2,0,5,0,0,1,1,2,0.56,0.5303,0.88,0.1343,23,18,41,21
3316,2011-05-23,2,0,5,1,0,1,1,1,0.56,0.5303,0.88,0.1045,4,5,9,21
3317,2011-05-23,2,0,5,2,0,1,1,3,0.56,0.5303,0.88,0.1642,2,3,5,21
3318,2011-05-23,2,0,5,3,0,1,1,3,0.54,0.5152,0.94,0.1642,0,4,4,21
3319,2011-05-23,2,0,5,4,0,1,1,2,0.54,0.5152,0.94,0.0,2,2,4,21
3320,2011-05-23,2,0,5,5,0,1,1,2,0.54,0.5152,0.94,0.0,0,11,11,21
3321,2011-05-23,2,0,5,6,0,1,1,2,0.54,0.5152,1.0,0.0,4,92,96,21
3322,2011-05-23,2,0,5,7,0,1,1,2,0.56,0.5303,0.94,0.1045,13,223,236,21
3323,2011-05-23,2,0,5,8,0,1,1,1,0.6,0.5455,0.88,0.194,50,359,409,21
3324,2011-05-23,2,0,5,9,0,1,1,1,0.6,0.5455,0.88,0.2239,36,131,167,21
3325,2011-05-23,2,0,5,10,0,1,1,1,0.66,0.6212,0.74,0.2985,49,72,121,21
3326,2011-05-23,2,0,5,11,0,1,1,1,0.68,0.6364,0.69,0.3881,73,107,180,21
3327,2011-05-23,2,0,5,12,0,1,1,1,0.68,0.6364,0.69,0.3881,65,139,204,21
3328,2011-05-23,2,0,5,13,0,1,1,2,0.74,0.6818,0.58,0.4179,49,155,204,21
3329,2011-05-23,2,0,5,14,0,1,1,2,0.72,0.6818,0.62,0.2239,57,130,187,21
3330,2011-05-23,2,0,5,15,0,1,1,2,0.72,0.6818,0.62,0.4478,57,119,176,21
3331,2011-05-23,2,0,5,16,0,1,1,2,0.72,0.6818,0.62,0.2985,56,223,279,21
3332,2011-05-23,2,0,5,17,0,1,1,3,0.72,0.6818,0.7,0.3881,56,373,429,21
3333,2011-05-23,2,0,5,18,0,1,1,1,0.7,0.6667,0.74,0.2836,68,385,453,21
3334,2011-05-23,2,0,5,19,0,1,1,1,0.7,0.6667,0.74,0.2239,56,302,358,21
3335,2011-05-23,2,0,5,20,0,1,1,1,0.64,0.5758,0.83,0.2239,39,271,310,21
3336,2011-05-23,2,0,5,21,0,1,1,1,0.64,0.5758,0.89,0.2239,33,155,188,21
3337,2011-05-23,2,0,5,22,0,1,1,1,0.62,0.5455,0.94,0.2239,25,106,131,21
3338,2011-05-23,2,0,5,23,0,1,1,2,0.62,0.5606,0.88,0.194,19,53,72,21
3339,2011-05-24,2,0,5,0,0,2,1,2,0.6,0.5152,0.94,0.194,12,23,35,21
3340,2011-05-24,2,0,5,1,0,2,1,2,0.6,0.5152,0.94,0.1642,6,9,15,21
3341,2011-05-24,2,0,5,2,0,2,1,2,0.6,0.5152,0.94,0.194,2,8,10,21
3342,2011-05-24,2,0,5,3,0,2,1,2,0.58,0.5455,0.94,0.1045,0,2,2,21
3343,2011-05-24,2,0,5,4,0,2,1,1,0.6,0.5455,0.88,0.1045,1,3,4,21
3344,2011-05-24,2,0,5,5,0,2,1,2,0.58,0.5455,0.94,0.2537,2,22,24,21
3345,2011-05-24,2,0,5,6,0,2,1,2,0.58,0.5455,0.94,0.194,10,102,112,21
3346,2011-05-24,2,0,5,7,0,2,1,3,0.64,0.5909,0.78,0.194,26,288,314,21
3347,2011-05-24,2,0,5,8,0,2,1,3,0.62,0.5758,0.83,0.2239,31,403,434,21
3348,2011-05-24,2,0,5,9,0,2,1,2,0.64,0.6061,0.73,0.194,27,111,138,21
3349,2011-05-24,2,0,5,10,0,2,1,1,0.7,0.6515,0.61,0.3284,18,90,108,21
3350,2011-05-24,2,0,5,11,0,2,1,1,0.74,0.6667,0.51,0.2239,33,142,175,21
3351,2011-05-24,2,0,5,12,0,2,1,1,0.76,0.6818,0.45,0.3881,41,129,170,21
3352,2011-05-24,2,0,5,13,0,2,1,1,0.78,0.697,0.46,0.2537,38,152,190,21
3353,2011-05-24,2,0,5,14,0,2,1,1,0.78,0.697,0.46,0.2836,27,126,153,21
3354,2011-05-24,2,0,5,15,0,2,1,3,0.74,0.6818,0.55,0.4179,59,129,188,21
3355,2011-05-24,2,0,5,16,0,2,1,1,0.66,0.6212,0.69,0.194,52,225,277,21
3356,2011-05-24,2,0,5,17,0,2,1,1,0.7,0.6515,0.61,0.1045,56,492,548,21
3357,2011-05-24,2,0,5,18,0,2,1,1,0.7,0.6515,0.7,0.194,74,490,564,21
3358,2011-05-24,2,0,5,19,0,2,1,1,0.66,0.6212,0.74,0.194,45,310,355,21
3359,2011-05-24,2,0,5,20,0,2,1,1,0.66,0.6212,0.74,0.0896,39,241,280,21
3360,2011-05-24,2,0,5,21,0,2,1,1,0.64,0.5909,0.78,0.0896,21,168,189,21
3361,2011-05-24,2,0,5,22,0,2,1,3,0.62,0.5606,0.88,0.2239,26,115,141,21
3362,2011-05-24,2,0,5,23,0,2,1,3,0.66,0.6212,0.74,0.1642,13,53,66,21
3363,2011-05-25,2,0,5,0,0,3,1,3,0.6,0.5606,0.83,0.2239,3,32,35,21
3364,2011-05-25,2,0,5,1,0,3,1,3,0.58,0.5455,0.83,0.194,6,2,8,21
3365,2011-05-25,2,0,5,2,0,3,1,2,0.56,0.5303,0.94,0.0,0,8,8,21
3366,2011-05-25,2,0,5,3,0,3,1,1,0.54,0.5152,1.0,0.1343,0,9,9,21
3367,2011-05-25,2,0,5,4,0,3,1,1,0.54,0.5152,1.0,0.1045,0,3,3,21
3368,2011-05-25,2,0,5,5,0,3,1,1,0.56,0.5303,0.88,0.0896,2,23,25,21
3369,2011-05-25,2,0,5,6,0,3,1,1,0.56,0.5303,0.94,0.0896,4,113,117,21
3370,2011-05-25,2,0,5,7,0,3,1,1,0.62,0.5909,0.73,0.1343,29,284,313,21
3371,2011-05-25,2,0,5,8,0,3,1,1,0.64,0.6061,0.69,0.2239,36,495,531,21
3372,2011-05-25,2,0,5,9,0,3,1,1,0.68,0.6364,0.65,0.0896,27,207,234,21
3373,2011-05-25,2,0,5,10,0,3,1,1,0.7,0.6515,0.61,0.0896,30,105,135,21
3374,2011-05-25,2,0,5,11,0,3,1,1,0.74,0.6667,0.51,0.0896,36,104,140,21
3375,2011-05-25,2,0,5,12,0,3,1,1,0.74,0.6818,0.55,0.1343,32,178,210,21
3376,2011-05-25,2,0,5,13,0,3,1,1,0.74,0.6818,0.55,0.1343,39,163,202,21
3377,2011-05-25,2,0,5,14,0,3,1,1,0.74,0.6818,0.55,0.1642,47,121,168,21
3378,2011-05-25,2,0,5,15,0,3,1,1,0.76,0.697,0.52,0.2537,37,145,182,21
3379,2011-05-25,2,0,5,16,0,3,1,1,0.74,0.6667,0.51,0.2836,61,238,299,21
3380,2011-05-25,2,0,5,17,0,3,1,1,0.74,0.6667,0.51,0.2239,77,524,601,21
3381,2011-05-25,2,0,5,18,0,3,1,1,0.72,0.6667,0.58,0.2239,66,451,517,21
3382,2011-05-25,2,0,5,19,0,3,1,1,0.7,0.6515,0.61,0.1343,73,332,405,21
3383,2011-05-25,2,0,5,20,0,3,1,1,0.7,0.6515,0.61,0.1642,56,284,340,21
3384,2011-05-25,2,0,5,21,0,3,1,1,0.66,0.6212,0.69,0.1343,33,203,236,21
3385,2011-05-25,2,0,5,22,0,3,1,1,0.66,0.6212,0.69,0.2537,34,140,174,21
3386,2011-05-25,2,0,5,23,0,3,1,1,0.64,0.6061,0.73,0.1343,12,74,86,21
3387,2011-05-26,2,0,5,0,0,4,1,1,0.64,0.6061,0.73,0.1343,11,34,45,21
3388,2011-05-26,2,0,5,1,0,4,1,1,0.64,0.6061,0.73,0.1343,3,13,16,21
3389,2011-05-26,2,0,5,2,0,4,1,1,0.62,0.5758,0.83,0.1045,7,7,14,21
3390,2011-05-26,2,0,5,3,0,4,1,1,0.6,0.5455,0.88,0.0896,0,4,4,21
3391,2011-05-26,2,0,5,4,0,4,1,1,0.6,0.5455,0.88,0.0,0,2,2,21
3392,2011-05-26,2,0,5,5,0,4,1,2,0.6,0.5455,0.88,0.0896,2,25,27,21
3393,2011-05-26,2,0,5,6,0,4,1,2,0.6,0.5,1.0,0.0896,4,94,98,21
3394,2011-05-26,2,0,5,7,0,4,1,2,0.62,0.5455,0.94,0.2537,16,270,286,21
3395,2011-05-26,2,0,5,8,0,4,1,2,0.66,0.6061,0.83,0.1642,31,458,489,21
3396,2011-05-26,2,0,5,9,0,4,1,1,0.72,0.6818,0.7,0.1642,22,194,216,21
3397,2011-05-26,2,0,5,10,0,4,1,1,0.7,0.6667,0.74,0.2836,49,94,143,21
3398,2011-05-26,2,0,5,11,0,4,1,1,0.74,0.697,0.66,0.2239,36,124,160,21
3399,2011-05-26,2,0,5,12,0,4,1,1,0.78,0.7424,0.59,0.3284,53,141,194,21
3400,2011-05-26,2,0,5,13,0,4,1,1,0.82,0.7727,0.52,0.2836,52,145,197,21
3401,2011-05-26,2,0,5,14,0,4,1,1,0.82,0.7727,0.52,0.2836,44,145,189,21
3402,2011-05-26,2,0,5,15,0,4,1,2,0.82,0.7576,0.46,0.2836,40,101,141,21
3403,2011-05-26,2,0,5,16,0,4,1,2,0.8,0.7424,0.49,0.3582,58,233,291,21
3404,2011-05-26,2,0,5,17,0,4,1,1,0.8,0.7273,0.46,0.2836,49,445,494,21
3405,2011-05-26,2,0,5,18,0,4,1,1,0.8,0.7273,0.46,0.3284,74,404,478,21
3406,2011-05-26,2,0,5,19,0,4,1,1,0.78,0.697,0.46,0.3284,67,311,378,21
3407,2011-05-26,2,0,5,20,0,4,1,1,0.72,0.6667,0.58,0.1642,55,267,322,21
3408,2011-05-26,2,0,5,21,0,4,1,1,0.72,0.6818,0.62,0.0896,45,178,223,21
3409,2011-05-26,2,0,5,22,0,4,1,1,0.7,0.6515,0.65,0.1343,23,157,180,21
3410,2011-05-26,2,0,5,23,0,4,1,1,0.7,0.6515,0.65,0.194,17,73,90,21
3411,2011-05-27,2,0,5,0,0,5,1,1,0.68,0.6364,0.69,0.2537,14,55,69,21
3412,2011-05-27,2,0,5,1,0,5,1,1,0.7,0.6515,0.58,0.2985,14,36,50,21
3413,2011-05-27,2,0,5,2,0,5,1,1,0.68,0.6364,0.61,0.2239,6,12,18,21
3414,2011-05-27,2,0,5,3,0,5,1,1,0.66,0.6212,0.65,0.0896,1,11,12,21
3415,2011-05-27,2,0,5,4,0,5,1,1,0.64,0.6061,0.69,0.1343,2,5,7,21
3416,2011-05-27,2,0,5,5,0,5,1,1,0.64,0.6061,0.65,0.2836,2,29,31,21
3417,2011-05-27,2,0,5,6,0,5,1,1,0.64,0.6061,0.69,0.0896,8,73,81,21
3418,2011-05-27,2,0,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,20,229,249,21
3419,2011-05-27,2,0,5,8,0,5,1,1,0.66,0.6212,0.74,0.2836,25,393,418,21
3420,2011-05-27,2,0,5,9,0,5,1,1,0.7,0.6515,0.65,0.2836,37,190,227,21
3421,2011-05-27,2,0,5,10,0,5,1,1,0.72,0.6667,0.54,0.3881,42,111,153,21
3422,2011-05-27,2,0,5,11,0,5,1,2,0.74,0.6818,0.55,0.3284,40,126,166,21
3423,2011-05-27,2,0,5,12,0,5,1,2,0.76,0.697,0.55,0.2985,53,190,243,21
3424,2011-05-27,2,0,5,13,0,5,1,1,0.74,0.6818,0.58,0.194,51,158,209,21
